Indicator,Vehicle Actvity Number,Company Code,Fiscal Year,Reverse Date,Vehicle Code,Job Code,Target Alokasi Biaya,Location Code,Vehicle Date,Vehicle Time,HM/KM,Unit,UoM,Reference,Remarks,Plant,Cancelled/Reversed,Operator,Helper 1,Helper 2,Measurement document,Document Number,Nomor SPBS,Tgl Angkut,Antar Kebun,Destination Plant,Created by,Created on,Changed by,Changed on
,0100317049,PALM,2026,6/25/2026,2000021441,14307,FF,711,6/25/2026,07.00.00,11.00,0,HA,,Melayani Angkut Air Sempr,5E11,,0,0,0,10303876,2323086064,,,,,MK111505,6/29/2026,MK111505,6/29/2026
,0100317051,PALM,2026,6/25/2026,2000021441,13102,FF,903,6/25/2026,09.30.00,17.00,0,HA,,Melayani Angkut Air Sempr,5E11,,0,0,0,10303877,2323086065,,,,,MK111505,6/29/2026,MK111505,6/29/2026
,0100317053,PALM,2026,6/26/2026,2000021441,14307,FF,711,6/26/2026,07.00.00,13.00,0,HA,,Melayani Angkut Air Sempr,5E11,,0,0,0,10303878,2323086066,,,,,MK111505,6/29/2026,MK111505,6/29/2026
,0100317055,PALM,2026,6/26/2026,2000021441,13102,FF,914,6/26/2026,10.00.00,11.00,0,HA,,Melayani Angkut Air Sempr,5E11,,0,0,0,10303879,2323086073,,,,,MK111505,6/29/2026,MK111505,6/29/2026
,0100317057,PALM,2026,6/27/2026,2000021441,14307,FF,712,6/27/2026,07.00.00,15.00,0,HA,,Melayani Angkut Air Sempr,5E11,,0,0,0,10303880,2323086778,,,,,MK111505,6/29/2026,MK111505,6/29/2026
,0100317058,PALM,2026,6/27/2026,2000021441,13102,FF,914,6/27/2026,09.40.00,19.00,0,HA,,Melayani Angkut Air Sempr,5E11,,0,0,0,10303931,2323086779,,,,,MK111505,6/29/2026,MK111505,6/29/2026
,0100317067,PALM,2026,6/24/2026,2000014786,14104,FF,50,6/24/2026,16.15.07,5.00,570,M,,Spot2 Jln  Penghubung  Af,5E04,,0,0,0,10303971,2323087315,,,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317068,PALM,2026,6/25/2026,2000014786,14104,FF,89,6/25/2026,14.15.07,3.00,350,M,,Spot2 Jln  Penghubung  Af,5E04,,0,0,0,10303972,2323087326,,,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317069,PALM,2026,6/26/2026,2000014786,14104,FF,50,6/26/2026,15.15.07,4.00,450,M,,Spot2 Jln  Produksi Afd I,5E04,,0,0,0,10303973,2323087336,,,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317070,PALM,2026,6/27/2026,2000014786,14104,FF,68,6/27/2026,15.15.07,3.00,370,M,,Spot2 Jln  Penghubung  Af,5E04,,0,0,0,10303974,2323087346,,,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317071,PALM,2026,6/27/2026,2000022663,,CC,5D03AU18UG,6/27/2026,08.00.00,81.00,0,KM,KB 1287 WZ,Akomodasi Dinas UGKST,5D03,,0,0,0,10302210,2323087152,,,,,M0001203,6/29/2026,M0001203,6/29/2026
,0100317072,PALM,2026,6/28/2026,2000022663,,CC,5D03AU18UG,6/28/2026,08.00.00,94.00,0,KM,KB 1287 WZ,Akomodasi Dinas UGKST,5D03,,0,0,0,10303962,2323087173,,,,,M0001203,6/29/2026,M0001203,6/29/2026
,0100317073,PALM,2026,6/27/2026,2000022841,,CC,5D03AU17UG,6/27/2026,08.00.00,151.00,0,KM,KB 1841 DM,Melayani Dinas GM Ke Dasa,5D03,,0,0,0,10303961,2323087163,,,,,M0001203,6/29/2026,M0001203,6/29/2026
,0100317074,PALM,2026,6/28/2026,2000022842,,CC,5D03AU18UG,6/28/2026,08.00.00,71.00,0,KM,KB 8923 WA,Akomodasi Dinas UGKST,5D03,,0,0,0,10303963,2323087492,,,,,M0001203,6/29/2026,M0001203,6/29/2026
,0100317086,PALM,2026,6/25/2026,2000022660,,CC,5D02AU17UG,6/25/2026,07.00.00,1.00,0,KM,Pajero KB 1786 QW,Oprasional GM UGKT,5D02,,0,0,0,10303575,2323088927,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317090,PALM,2026,6/26/2026,2000022660,,CC,5D02AU17UG,6/26/2026,07.00.00,320.00,0,KM,Pajero KB 1786 QW,Oprasional GM UGKT,5D02,,0,0,0,10303576,2323088928,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317094,PALM,2026,6/27/2026,2000022660,,CC,5D02AU17UG,6/27/2026,07.00.00,1.00,0,KM,Pajero KB 1786 QW,Oprasional GM UGKT,5D02,,0,0,0,10303577,2323088929,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317097,PALM,2026,6/28/2026,2000022660,,CC,5D02AU17UG,6/28/2026,07.00.00,1.00,0,KM,Pajero KB 1786 QW,Oprasional GM UGKT,5D02,,0,0,0,10303578,2323088930,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317101,PALM,2026,6/29/2026,2000022660,,CC,5D02AU17UG,6/29/2026,07.00.00,320.00,0,KM,Pajero KB 1786 QW,Oprasional GM UGKT,5D02,,0,0,0,10303579,2323088931,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317124,PALM,2026,6/25/2026,2000021344,14506,FF,113,6/25/2026,07.53.00,55.00,"4,720",KG,,Angkutan Tangkos,5E08,,13006697,0,0,10304015,2323092773,0000000000000000000000000000000000000001,6/16/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317125,PALM,2026,6/27/2026,2000021346,14506,FF,202,6/27/2026,09.22.00,10.00,"4,430",KG,,Angkutan Tangkos,5E08,,13001085,0,0,10303857,2323092350,0000000000000000000000000000000000000004,4/9/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317126,PALM,2026,6/27/2026,2000021346,14506,FF,202,6/27/2026,09.46.00,10.00,"4,970",KG,,Angkutan Tangkos,5E08,,13001085,0,0,10303859,2323092359,0000000000000000000000000000000000000006,4/9/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317127,PALM,2026,6/27/2026,2000021346,14506,FF,202,6/27/2026,10.15.00,10.00,"5,210",KG,,Angkutan Tangkos,5E08,,13001085,0,0,10304001,2323092369,0000000000000000000000000000000000000008,4/9/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317128,PALM,2026,6/27/2026,2000021346,14506,FF,202,6/27/2026,10.35.00,10.00,"5,010",KG,,Angkutan Tangkos,5E08,,13001085,0,0,10304002,2323092478,0000000000000000000000000000000000000010,4/9/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317129,PALM,2026,6/27/2026,2000021346,14506,FF,202,6/27/2026,10.58.00,10.00,"5,210",KG,,Angkutan Tangkos,5E08,,13001085,0,0,10304003,2323092489,0000000000000000000000000000000000000012,4/9/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317130,PALM,2026,6/27/2026,2000021346,14506,FF,202,6/27/2026,11.22.00,10.00,"5,740",KG,,Angkutan Tangkos,5E08,,13001085,0,0,10304004,2323092498,0000000000000000000000000000000000000014,4/9/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317131,PALM,2026,6/27/2026,2000021346,14506,FF,202,6/27/2026,11.42.00,10.00,"4,850",KG,,Angkutan Tangkos,5E08,,13001085,0,0,10304005,2323092504,0000000000000000000000000000000000000016,4/9/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317132,PALM,2026,6/27/2026,2000021347,14506,FF,202,6/27/2026,10.28.00,10.00,"5,170",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304006,2323092511,0000000000000000000000000000000000000009,6/27/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317133,PALM,2026,6/27/2026,2000021347,14506,FF,202,6/27/2026,14.49.00,10.00,"5,170",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304007,2323092515,0000000000000000000000000000000000000095,6/27/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317134,PALM,2026,6/28/2026,2000021347,14506,FF,202,6/28/2026,09.17.00,10.00,"4,710",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304008,2323092522,0000000000000000000000000000000000000003,6/28/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317135,PALM,2026,6/28/2026,2000021347,14506,FF,202,6/28/2026,09.39.00,10.00,"5,250",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304009,2323092529,0000000000000000000000000000000000000005,6/28/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317136,PALM,2026,6/28/2026,2000021347,14506,FF,202,6/28/2026,10.07.00,10.00,"4,720",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304010,2323092534,0000000000000000000000000000000000000007,6/28/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317137,PALM,2026,6/28/2026,2000021347,14506,FF,202,6/28/2026,10.49.00,10.00,"5,290",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304011,2323092544,0000000000000000000000000000000000000011,6/28/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317139,PALM,2026,6/28/2026,2000021347,14506,FF,202,6/28/2026,11.12.00,10.00,"4,470",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304012,2323092559,0000000000000000000000000000000000000013,6/28/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317140,PALM,2026,6/28/2026,2000021347,14506,FF,202,6/28/2026,11.30.00,10.00,"4,730",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304013,2323092573,0000000000000000000000000000000000000015,6/28/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317142,PALM,2026,6/28/2026,2000021347,14506,FF,202,6/28/2026,11.52.00,10.00,"4,810",KG,,Angkutan Tangkos,5E08,,13006220,0,0,10304014,2323092690,0000000000000000000000000000000000000017,6/28/2026,,,MK081502,6/29/2026,MK081502,6/29/2026
,0100317149,PALM,2026,6/27/2026,2000014524,,CC,5E18BT15KS,6/27/2026,08.10.00,165.00,0,,,"Bawa Askep ke Afd I, II d",5E18,,13006817,0,0,10303858,2323092351,,6/26/2026,,,MK181504,6/29/2026,MK181504,6/29/2026
,0100317150,PALM,2026,6/27/2026,2000021390,,CC,5F22STAS14,6/27/2026,08.40.00,60.00,"21,190",KG,,KB 8491 WA ANGKUT TANKOS,5F22,,13006521,0,0,10306141,2323111150,,6/24/2026,,,MK181504,6/29/2026,MK181504,6/29/2026
,0100317151,PALM,2026,6/27/2026,2000021392,,CC,5E18BT14KS,6/27/2026,08.10.00,313.00,24,M3,,"Angkut Air Untuk Kary,Afd",5E18,,13006231,0,0,10303860,2323092365,,6/25/2026,,,MK181504,6/29/2026,MK181504,6/29/2026
,0100317152,PALM,2026,6/27/2026,2000021394,,CC,5F22STAS14,6/27/2026,08.40.00,75.00,"25,710",KG,,KT 8047 YE ANGKUT TANKOS,5F22,,13004328,0,0,10306142,2323111151,,6/24/2026,,,MK181504,6/29/2026,MK181504,6/29/2026
,0100317202,PALM,2026,6/26/2026,2000023057,13206,FF,82,6/26/2026,07.05.00,1.00,564,KG,,Langsir Pupuk AFD IV,5E07,,13006620,0,0,10304081,2323099600,,6/26/2026,,,MK071505,6/29/2026,MK071505,6/29/2026
,0100317203,PALM,2026,6/29/2026,2000023057,13206,FF,80,6/29/2026,07.08.00,1.00,904,KG,,Langsir Pupuk AFD IV,5E07,,13006620,0,0,10304038,2323096252,,6/29/2026,,,MK071505,6/29/2026,MK071505,6/29/2026
,0100317204,PALM,2026,6/28/2026,2000023381,,CC,5E07BT15KS,6/28/2026,07.38.00,10.00,0,,,Mel Manajer Dalam/Luar Kb,5E07,,13006295,0,0,10304037,2323096248,,6/28/2026,,,MK071505,6/29/2026,MK071505,6/29/2026
,0100317209,PALM,2026,6/29/2026,2000021366,13206,FF,96A,6/29/2026,07.02.00,20.00,"2,723",KG,,Angkut Pupuk Afd V,5E07,,13004207,0,0,10304039,2323096265,,6/29/2026,,,MK071505,6/29/2026,MK071505,6/29/2026
,0100317210,PALM,2026,6/29/2026,2000021367,14506,CC,5E07BT15KS,6/29/2026,08.18.00,15.00,0,KG,,Angkut  HDPE dari sentral,5E07,,13006561,0,0,10304040,2323099577,,6/29/2026,,,MK071505,6/29/2026,MK071505,6/29/2026
,0100317211,PALM,2026,6/24/2026,2000022847,,CC,5D02AU17UG,6/24/2026,07.00.00,1.00,0,KM,Triton KB 8326 WA,Oprasional Kend. Pool UGK,5D02,,0,0,0,10304048,2323100140,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317212,PALM,2026,6/25/2026,2000022847,,CC,5D02AU17UG,6/25/2026,07.00.00,1.00,0,KM,Triton KB 8326 WA,Oprasional Kend. Pool UGK,5D02,,0,0,0,10304049,2323100141,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317213,PALM,2026,6/26/2026,2000022847,,CC,5D02AU17UG,6/26/2026,07.00.00,320.00,0,KM,Triton KB 8326 WA,Oprasional Kend. Pool UGK,5D02,,0,0,0,10304050,2323100142,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317214,PALM,2026,6/27/2026,2000022847,,CC,5D02AU17UG,6/27/2026,07.00.00,1.00,0,KM,Triton KB 8326 WA,Oprasional Kend. Pool UGK,5D02,,0,0,0,10304141,2323100143,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317215,PALM,2026,6/28/2026,2000022847,,CC,5D02AU17UG,6/28/2026,07.00.00,1.00,0,KM,Triton KB 8326 WA,Oprasional Kend. Pool UGK,5D02,,0,0,0,10304142,2323100144,,,,,M0001304,6/29/2026,M0001304,6/29/2026
,0100317288,PALM,2026,6/24/2026,2000021330,14803,FF,109,6/24/2026,07.15.00,35.00,0,KG,Angkut Tankos  AFD IV  Bl,,5E04,,0,0,0,10304502,2323097143,,6/24/2026,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317289,PALM,2026,6/24/2026,2000021330,14802,FF,176,6/24/2026,16.40.00,40.00,0,KG,Angkut  TBS  Afd V Blok 1,,5E04,,0,0,0,10304503,2323097144,,6/24/2026,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317290,PALM,2026,6/25/2026,2000021330,14505,FF,87,6/25/2026,06.15.00,50.00,0,KG,Angkut pupuk  Afd III Blo,,5E04,,0,0,0,10304504,2323097145,,6/25/2026,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317291,PALM,2026,6/25/2026,2000021330,14803,FF,108,6/25/2026,09.40.00,50.00,0,KG,Angkut  Tankos   Afd IV B,,5E04,,0,0,0,10304505,2323097146,,6/25/2026,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317292,PALM,2026,6/25/2026,2000021330,14802,FF,144,6/25/2026,16.40.00,50.00,0,KG,Angkut TBS  Afd  V Blok 1,,5E04,,0,0,0,10304506,2323097152,,6/25/2026,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317293,PALM,2026,6/28/2026,2000021330,14803,FF,109,6/28/2026,09.40.00,35.00,0,KG,Angkut tankos  Afd IV Blo,,5E04,,0,0,0,10304507,2323097172,,6/28/2026,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317294,PALM,2026,6/28/2026,2000021330,14802,FF,157,6/28/2026,16.40.00,45.00,0,KG,"Angkut  TBS  AFD V,  Blok",,5E04,,0,0,0,10304508,2323097173,,6/28/2026,,,MK041501,6/29/2026,MK041501,6/29/2026
,0100317440,PALM,2026,6/25/2026,2000022749,,CC,5E17BT15KS,6/25/2026,17.00.00,105.00,0,,KB 8085 DM Agus,"Dinas Manager Ke Afd I, I",5E17,,13003956,0,0,10305628,2323106328,,6/25/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317441,PALM,2026,6/26/2026,2000022749,,CC,5E17BT15KS,6/26/2026,17.00.00,110.00,0,,KB 8085 DM Agus,"Dinas Manager Ke Afd I, I",5E17,,13003956,0,0,10305723,2323106333,,6/26/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317459,PALM,2026,6/25/2026,2000021401,,CC,5F22STAS03,6/25/2026,08.00.00,260.00,0,KG,DA 8289 JD Misirin,Angkut Lori di Tabara ke,5E17,,13006070,0,0,10305629,2323106329,,6/25/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317461,PALM,2026,6/26/2026,2000021401,14107,FF,301,6/26/2026,08.00.00,176.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10305724,2323106334,,6/26/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317491,PALM,2026,6/25/2026,2000021405,,CC,5F22STAS03,6/25/2026,09.00.00,372.00,0,KG,DA 8288 JD Deri,Angkut Lori di Tabara ke,5E17,,13007248,0,0,10305630,2323106330,,6/25/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317492,PALM,2026,6/26/2026,2000021405,14107,FF,403,6/26/2026,09.00.00,228.00,0,KG,DA 8288 JD Deri,Angkut Latrit Dari Pandaw,5E17,,13007248,0,0,10305725,2323106339,,6/23/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317505,PALM,2026,6/25/2026,2000021407,,CC,5E17BT14KS,6/25/2026,17.00.00,35.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10305721,2323106331,,6/25/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317506,PALM,2026,6/26/2026,2000021407,,CC,5E17BT14KS,6/26/2026,17.00.00,30.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10305726,2323106347,,6/26/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317508,PALM,2026,6/27/2026,2000021407,,CC,5E17BT14KS,6/27/2026,17.00.00,35.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10305728,2323106358,,6/27/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317547,PALM,2026,6/25/2026,2000021406,,CC,5F22STAS03,6/25/2026,08.00.00,260.00,0,KG,DA 8290 JD Eman,Angkut Lori di Tabara ke,5E17,,13007050,0,0,10305722,2323106332,,6/25/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317550,PALM,2026,6/26/2026,2000021406,14107,FF,303,6/26/2026,08.00.00,230.00,0,KG,DA 8290 JD Eman,Angkut Latrit Dari Pandaw,5E17,,13007050,0,0,10305727,2323106353,,6/26/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317552,PALM,2026,6/27/2026,2000021406,14107,FF,304,6/27/2026,08.00.00,228.00,0,KG,DA 8290 JD Eman,Angkut Latrit Dari Pandaw,5E17,,13007050,0,0,10305729,2323106366,,6/27/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317554,PALM,2026,6/27/2026,2000021406,13207,FF,137,6/27/2026,14.00.00,48.00,"26,700",KG,DA 8290 JD Eman,Angkut Tankos ke Afd I  (,5E17,,13007050,0,0,10305730,2323106370,,6/27/2026,,,MK171504,6/29/2026,MK171504,6/29/2026
,0100317745,PALM,2026,6/26/2026,2000021533,14803,FF,312,6/26/2026,07.00.00,8.00,"3,520",KG,,Lansir TBS Afd III,5E19,,13003638,0,0,10305736,2323110478,,,,,MK191504,6/29/2026,MK191504,6/29/2026
,0100317748,PALM,2026,6/26/2026,2000015540,,CC,5F09STAS02,6/26/2026,08.00.00,5.00,0,KM,KB 9824 DR,MEMBUANG TANGKOS DAN ABU,5F09,,13002294,0,0,10306329,2323118425,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317749,PALM,2026,6/28/2026,2000015540,,CC,5F09STAS02,6/28/2026,08.00.00,5.00,0,KM,KB 9824 DR,MEMBUANG TANGKOS DAN ABU,5F09,,13002294,0,0,10306357,2323118901,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317750,PALM,2026,6/26/2026,2000015555,,CC,5F09STAS02,6/26/2026,08.00.00,3.00,0,HM,Excavator,MERAPIAKAN KERNEL (5F09EX,5F09,,19003133,0,0,10306330,2323118446,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317751,PALM,2026,6/28/2026,2000015555,,CC,5F09STAS02,6/28/2026,08.00.00,3.00,0,HM,Excavator,"MEMBERSIHKAN,MERAPIKAN TA",5F09,,19003133,0,0,10306358,2323118902,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317753,PALM,2026,6/27/2026,2000021533,14803,FF,328,6/27/2026,07.00.00,9.00,"4,320",KG,,Lansir TBS Afd III,5E19,,13003638,0,0,10305737,2323111027,,,,,MK191504,6/29/2026,MK191504,6/29/2026
,0100317754,PALM,2026,6/26/2026,2000015556,,CC,5F09STAS02,6/26/2026,08.00.00,15.00,0,HM,Wheelloader,MEMDORONG TBS DAN CANGKAN,5F09,,13004793,0,0,10306351,2323118733,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317755,PALM,2026,6/27/2026,2000015556,,CC,5F09STAS02,6/27/2026,08.00.00,15.00,0,HM,Wheelloader,MEMDORONG TBS DAN CANGKAN,5F09,,13004793,0,0,10306355,2323118899,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317756,PALM,2026,6/28/2026,2000015556,,CC,5F09STAS02,6/28/2026,08.00.00,15.00,0,HM,Wheelloader,MEMDORONG TBS DAN CANGKAN,5F09,,13004793,0,0,10306359,2323118965,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317758,PALM,2026,6/26/2026,2000022828,,CC,5F09STAS02,6/26/2026,08.00.00,5.00,0,KM,DT KB9830DQ,MEMBUANG TANGKOS DAN ABU,5F09,,13002294,0,0,10306352,2323118885,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317759,PALM,2026,6/28/2026,2000022828,,CC,5F09STAS02,6/28/2026,08.00.00,5.00,0,KM,DT KB9830DQ,MEMBUANG TANGKOS DAN ABU,5F09,,13002294,0,0,10306360,2323118966,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317760,PALM,2026,6/26/2026,2000022952,,CC,5F09STAS02,6/26/2026,08.00.00,5.00,0,KM,KB 8056 WD,MEMBUANG TANGKOS DAN ABU,5F09,,13005758,0,0,10306353,2323118897,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317761,PALM,2026,6/28/2026,2000022952,,CC,5F09STAS02,6/28/2026,08.00.00,5.00,0,KM,KB 8056 WD,MEMBUANG TANGKOS DAN ABU,5F09,,13005758,0,0,10306381,2323118967,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317763,PALM,2026,6/26/2026,2000023018,,CC,5F09BT15KS,6/26/2026,08.00.00,30.00,0,KM,Mobil Manajer,MEMBELI ATK KE SOSOK (5F0,5F09,,13002474,0,0,10306354,2323118898,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317764,PALM,2026,6/27/2026,2000023018,,CC,5F09BT15KS,6/27/2026,08.00.00,40.00,0,KM,Mobil Manajer,MEMBELI ATK KE BODOK (5F0,5F09,,13002474,0,0,10306356,2323118900,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317765,PALM,2026,6/28/2026,2000023018,,CC,5F09BT15KS,6/28/2026,08.00.00,37.00,0,KM,Mobil Manajer,MEMBELI ATK KE KEMBAYAN D,5F09,,13002474,0,0,10306382,2323118968,,,,,MP091503,6/29/2026,MP091503,6/29/2026
,0100317771,PALM,2026,6/27/2026,2000022616,,CC,5F04STAS02,6/27/2026,08.00.00,4.00,0,,,Menggusur TBS di Loading,5F04,,13001712,0,0,10306117,2323113149,,6/27/2026,,,MP041504,6/29/2026,MP041504,6/29/2026
,0100317773,PALM,2026,6/27/2026,2000022616,,CC,5F04STAS14,6/27/2026,12.00.00,3.00,0,,,Muat Tankos,5F04,,13001712,0,0,10306118,2323113150,,6/27/2026,,,MP041504,6/29/2026,MP041504,6/29/2026
,0100317775,PALM,2026,6/27/2026,2000022616,,CC,5F04STAS02,6/27/2026,14.00.00,2.00,0,,,Menggusur TBS di Loading,5F04,,13001188,0,0,10306119,2323113152,,6/27/2026,,,MP041504,6/29/2026,MP041504,6/29/2026
,0100317778,PALM,2026,6/27/2026,2000022616,,CC,5F04STAS14,6/27/2026,18.00.00,1.00,0,,,Muat Tankos,5F04,,13001188,0,0,10306120,2323113153,,6/27/2026,,,MP041504,6/29/2026,MP041504,6/29/2026
,0100317780,PALM,2026,6/28/2026,2000022616,,CC,5F04STAS02,6/28/2026,08.00.00,2.00,0,,,Menggusur TBS di Loading,5F04,,13001188,0,0,10306121,2323113154,,6/28/2026,,,MP041504,6/29/2026,MP041504,6/29/2026
,0100317782,PALM,2026,6/28/2026,2000022616,,CC,5F04STAS14,6/28/2026,16.00.00,1.00,0,,,Muat Tankos,5F04,,13001188,0,0,10306122,2323113156,,6/28/2026,,,MP041504,6/29/2026,MP041504,6/29/2026
,0100317789,PALM,2026,6/27/2026,2000022572,,CC,5E13BT12KR,6/27/2026,15.00.00,6.00,0,KM,HONDA CRF DA 2383 AQ,PATROLI KEBUN,5E13,,0,0,0,10306123,2323115277,,,,,MK131504,6/29/2026,MK131504,6/29/2026
,0100317792,PALM,2026,6/27/2026,2000022572,,CC,5E13BT12KR,6/27/2026,23.00.00,5.00,0,KM,HONDA CRF DA 2383 AQ,PATROLI KEBUN,5E13,,0,0,0,10306124,2323115278,,,,,MK131504,6/29/2026,MK131504,6/29/2026
,0100317794,PALM,2026,6/28/2026,2000022572,,CC,5E13BT12KR,6/28/2026,17.00.00,6.00,0,KM,HONDA CRF DA 2383 AQ,PATROLI KEBUN,5E13,,0,0,0,10306203,2323115287,,,,,MK131504,6/29/2026,MK131504,6/29/2026
,0100317796,PALM,2026,6/28/2026,2000022572,,CC,5E13BT12KR,6/28/2026,23.00.00,5.00,0,KM,HONDA CRF DA 2383 AQ,PATROLI KEBUN,5E13,,0,0,0,10306204,2323115288,,,,,MK131504,6/29/2026,MK131504,6/29/2026
,0100317801,PALM,2026,6/27/2026,2000022573,,CC,5E13BT12KR,6/27/2026,16.00.00,6.00,0,KM,HONDA CRF DA 2384 AQ,PATROLI KEBUN,5E13,,0,0,0,10306125,2323115279,,,,,MK131504,6/29/2026,MK131504,6/29/2026
,0100317802,PALM,2026,6/27/2026,2000021304,14524,FF,18,6/27/2026,09.45.00,27.00,"6,890",KG,1,Angkut Tankos,5E01,,0,0,0,10304143,2323113845,PALM5F012260627M0000031,6/27/2026,,,MK011504,6/29/2026,MK011504,6/29/2026
,0100317803,PALM,2026,6/27/2026,2000022573,,CC,5E13BT12KR,6/27/2026,23.00.00,5.00,0,KM,HONDA CRF DA 2384 AQ,PATROLI KEBUN,5E13,,0,0,0,10306126,2323115280,,,,,MK131504,6/29/2026,MK131504,6/29/2026
,0100317804,PALM,2026,6/27/2026,2000021304,14524,FF,18,6/27/2026,10.23.00,27.00,"6,860",KG,1,Angkut Tankos,5E01,,0,0,0,10304144,2323113846,PALM5F012260627M0000036,6/27/2026,,,MK011504,6/29/2026,MK011504,6/29/2026
,0100317805,PALM,2026,6/27/2026,2000021304,14524,FF,18,6/27/2026,11.04.00,27.00,"5,660",KG,1,Angkut Tankos,5E01,,0,0,0,10304145,2323113847,PALM5F012260627M0000051,6/27/2026,,,MK011504,6/29/2026,MK011504,6/29/2026
,0100317806,PALM,2026,6/28/2026,2000022573,,CC,5E13BT12KR,6/28/2026,17.00.00,6.00,0,KM,HONDA CRF DA 2384 AQ,PATROLI KEBUN,5E13,,0,0,0,10306205,2323115290,,,,,MK131504,6/29/2026,MK131504,6/29/2026
